ID_H,ID_W,G6,F14
24108209.0,15.0,2.0,15240.0
24108213.0,15.0,2.0,32000.0
24108214.0,15.0,2.0,18000.0
24108216.0,15.0,2.0,8500.0
24108217.0,15.0,2.0,19860.0
24108221.0,15.0,2.0,13850.0
24108227.0,15.0,2.0,12900.0
24108234.0,15.0,2.0,21500.0
24108239.0,15.0,2.0,22550.0
24108240.0,15.0,2.0,29799.0
24108241.0,15.0,2.0,31000.0
24108242.0,15.0,2.0,15600.0
24109210.0,15.0,2.0,22000.0
24109233.0,15.0,2.0,99999997.0
24109236.0,15.0,2.0,99999997.0
24109237.0,15.0,2.0,12000.0
24109238.0,15.0,2.0,4500.0
24110202.0,15.0,2.0,20500.0
24110203.0,15.0,2.0,13000.0
24110205.0,15.0,2.0,21500.0
24110214.0,15.0,2.0,28800.0
24110215.0,15.0,2.0,33000.0
24110216.0,15.0,99999999.0,47000.0
24110220.0,15.0,2.0,4700.0
24110229.0,15.0,2.0,99999999.0
24110237.0,15.0,2.0,17000.0
24110251.0,15.0,99999999.0,24000.0
24110252.0,15.0,2.0,40000.0
24110306.0,15.0,2.0,27000.0
24111202.0,15.0,2.0,6000.0
24111216.0,15.0,2.0,40000.0
24111227.0,15.0,2.0,23000.0
24111235.0,15.0,2.0,20000.0
24112203.0,15.0,2.0,6000.0
24112216.0,15.0,2.0,11100.0
24112219.0,15.0,2.0,8800.0
24112227.0,15.0,1.0,3350.0
24112232.0,15.0,2.0,10870.0
24112234.0,15.0,2.0,30000.0
24112236.0,15.0,2.0,8000.0
24112238.0,15.0,2.0,9033.0
24112241.0,15.0,2.0,17000.0
24112251.0,15.0,2.0,18000.0
24113207.0,15.0,2.0,13300.0
24113208.0,15.0,2.0,32000.0
24113209.0,15.0,2.0,15600.0
24113210.0,15.0,2.0,7050.0
24113212.0,15.0,2.0,10000.0
24113213.0,15.0,2.0,18000.0
24113226.0,15.0,2.0,16500.0
24113227.0,15.0,2.0,24500.0
24113228.0,15.0,2.0,15000.0
24113230.0,15.0,2.0,54950.0
24114203.0,15.0,2.0,40000.0
24114207.0,15.0,2.0,22500.0
24114215.0,15.0,2.0,2850.0
24114221.0,15.0,2.0,25000.0
24114232.0,15.0,2.0,21000.0
24114304.0,15.0,2.0,46000.0
24115214.0,15.0,3.0,20000.0
24115235.0,15.0,2.0,4500.0
24116203.0,15.0,2.0,26800.0
24116204.0,15.0,2.0,27750.0
24116208.0,15.0,2.0,12000.0
24116211.0,15.0,2.0,26100.0
24116234.0,15.0,2.0,10500.0
24116235.0,15.0,2.0,30000.0
24116239.0,15.0,2.0,6000.0
24116240.0,15.0,2.0,8175.0
24116252.0,15.0,2.0,40000.0
24116253.0,15.0,2.0,30000.0
101001.0,16.0,3.0,18000.0
101002.0,16.0,2.0,99999997.0
101003.0,16.0,2.0,3490.0
101005.0,16.0,3.0,9500.0
101011.0,16.0,3.0,2300.0
101012.0,16.0,3.0,7500.0
101303.0,16.0,2.0,8000.0
101304.0,16.0,2.0,17200.0
101306.0,16.0,2.0,20000.0
102001.0,16.0,2.0,4000.0
102002.0,16.0,3.0,28500.0
102004.0,16.0,2.0,20000.0
102005.0,16.0,2.0,20000.0
102007.0,16.0,2.0,21700.0
102012.0,16.0,2.0,30000.0
102013.0,16.0,2.0,18000.0
102057.0,16.0,2.0,10000.0
102058.0,16.0,2.0,5801.0
102305.0,16.0,2.0,7000.0
102306.0,16.0,2.0,99999998.0
103001.0,16.0,2.0,20000.0
103010.0,16.0,2.0,26000.0
103053.0,16.0,2.0,17400.0
103055.0,16.0,2.0,80500.0
103056.0,16.0,2.0,23300.0
103057.0,16.0,2.0,35000.0
103058.0,16.0,2.0,30000.0
103303.0,16.0,2.0,5804.0
103304.0,16.0,3.0,22293.0
103307.0,16.0,2.0,99999997.0
200001.0,16.0,2.0,16800.0
200003.0,16.0,2.0,32000.0
200006.0,16.0,2.0,60000.0
200011.0,16.0,3.0,9000.0
200053.0,16.0,2.0,6000.0
200054.0,16.0,3.0,69000.0
200302.0,16.0,2.0,6500.0
200501.0,16.0,2.0,16000.0
300002.0,16.0,2.0,15000.0
300003.0,16.0,2.0,3147.0
300004.0,16.0,2.0,10000.0
300005.0,16.0,2.0,7200.0
300006.0,16.0,2.0,6000.0
300008.0,16.0,2.0,11000.0
300010.0,16.0,2.0,27000.0
300051.0,16.0,2.0,15000.0
300056.0,16.0,2.0,30000.0
300057.0,16.0,2.0,15000.0
300058.0,16.0,2.0,8000.0
300059.0,16.0,2.0,20000.0
300302.0,16.0,2.0,14500.0
300303.0,16.0,2.0,31000.0
300304.0,16.0,2.0,8000.0
300305.0,16.0,2.0,3500.0
300306.0,16.0,2.0,12000.0
400001.0,16.0,2.0,30000.0
400002.0,16.0,2.0,18000.0
400004.0,16.0,2.0,32200.0
400005.0,16.0,2.0,27000.0
400007.0,16.0,2.0,4200.0
400008.0,16.0,2.0,12290.0
400010.0,16.0,2.0,33000.0
400011.0,16.0,2.0,65000.0
400012.0,16.0,2.0,99999998.0
400013.0,16.0,2.0,7890.0
400051.0,16.0,3.0,25900.0
400052.0,16.0,3.0,30000.0
400053.0,16.0,2.0,32000.0
400301.0,16.0,2.0,20000.0
400302.0,16.0,2.0,3700.0
400305.0,16.0,2.0,6000.0
400306.0,16.0,2.0,9000.0
500001.0,16.0,2.0,2347.0
500003.0,16.0,2.0,7599.0
500004.0,16.0,2.0,4040.0
500005.0,16.0,2.0,2220.0
500008.0,16.0,2.0,31000.0
500009.0,16.0,2.0,4428.0
500010.0,16.0,2.0,26870.0
500012.0,16.0,2.0,24000.0
500051.0,16.0,2.0,46300.0
500302.0,16.0,2.0,40000.0
500303.0,16.0,2.0,5400.0
500304.0,16.0,2.0,22000.0
500306.0,16.0,2.0,30000.0
500307.0,16.0,2.0,2750.0
600001.0,16.0,2.0,32100.0
600002.0,16.0,2.0,30100.0
600004.0,16.0,2.0,16000.0
600005.0,16.0,2.0,10900.0
600007.0,16.0,2.0,4380.0
600008.0,16.0,2.0,9500.0
600009.0,16.0,2.0,7459.0
600053.0,16.0,3.0,13500.0
600303.0,16.0,2.0,30000.0
600304.0,16.0,2.0,5000.0
600305.0,16.0,2.0,20000.0
600306.0,16.0,2.0,33800.0
700001.0,16.0,2.0,25000.0
700004.0,16.0,2.0,8300.0
700005.0,16.0,2.0,18900.0
700007.0,16.0,2.0,8000.0
700009.0,16.0,2.0,7600.0
700010.0,16.0,2.0,19000.0
700052.0,16.0,2.0,27000.0
700053.0,16.0,2.0,25000.0
700301.0,16.0,3.0,21360.0
700302.0,16.0,2.0,5800.0
700303.0,16.0,2.0,10500.0
700304.0,16.0,2.0,13060.0
700306.0,16.0,2.0,14800.0
700307.0,16.0,3.0,10260.0
800001.0,16.0,2.0,63000.0
800002.0,16.0,3.0,26500.0
800003.0,16.0,2.0,4000.0
800005.0,16.0,3.0,9145.0
800006.0,16.0,2.0,4000.0
800007.0,16.0,2.0,2900.0
800009.0,16.0,2.0,3500.0
800010.0,16.0,2.0,3600.0
800051.0,16.0,3.0,15000.0
800054.0,16.0,3.0,20000.0
800056.0,16.0,3.0,28800.0
800301.0,16.0,2.0,18000.0
800302.0,16.0,3.0,1150.0
800303.0,16.0,2.0,8050.0
800304.0,16.0,2.0,30000.0
800305.0,16.0,2.0,6000.0
800306.0,16.0,3.0,10000.0
800307.0,16.0,3.0,5745.0
901011.0,16.0,2.0,36100.0
901309.0,16.0,2.0,50000.0
901310.0,16.0,2.0,20440.0
902001.0,16.0,2.0,11500.0
902003.0,16.0,2.0,36150.0
902005.0,16.0,2.0,14000.0
902008.0,16.0,2.0,28000.0
902009.0,16.0,1.0,26000.0
902010.0,16.0,2.0,50000.0
902011.0,16.0,2.0,30000.0
902012.0,16.0,2.0,4520.0
902014.0,16.0,2.0,49000.0
902016.0,16.0,1.0,99999998.0
902052.0,16.0,2.0,8500.0
902304.0,16.0,2.0,25050.0
902305.0,16.0,2.0,55000.0
902311.0,16.0,2.0,29100.0
902316.0,16.0,2.0,7800.0
903005.0,16.0,2.0,27500.0
903006.0,16.0,2.0,23800.0
903008.0,16.0,2.0,16481.0
903009.0,16.0,2.0,16000.0
903010.0,16.0,2.0,28900.0
903011.0,16.0,3.0,22200.0
903012.0,16.0,2.0,5600.0
903301.0,16.0,2.0,3374.0
903304.0,16.0,2.0,23500.0
903308.0,16.0,2.0,7200.0
903311.0,16.0,2.0,14400.0
903315.0,16.0,3.0,3000.0
904002.0,16.0,2.0,40000.0
904003.0,16.0,2.0,55000.0
904004.0,16.0,2.0,40140.0
904005.0,16.0,2.0,37000.0
904006.0,16.0,2.0,28000.0
904007.0,16.0,2.0,18300.0
904008.0,16.0,2.0,20000.0
904009.0,16.0,2.0,50640.0
904301.0,16.0,1.0,28380.0
904306.0,16.0,2.0,15000.0
904307.0,16.0,2.0,24850.0
905004.0,16.0,2.0,12000.0
905005.0,16.0,2.0,99999997.0
905006.0,16.0,2.0,38260.0
905008.0,16.0,2.0,9490.0
905010.0,16.0,2.0,4850.0
905051.0,16.0,2.0,17000.0
905307.0,16.0,2.0,20500.0
905309.0,16.0,2.0,21100.0
905311.0,16.0,3.0,24000.0
905313.0,16.0,2.0,35000.0
905314.0,16.0,3.0,18100.0
905318.0,16.0,2.0,22140.0
906006.0,16.0,3.0,77210.0
906009.0,16.0,2.0,99999998.0
906010.0,16.0,3.0,4230.0
906011.0,16.0,2.0,15300.0
906055.0,16.0,3.0,17600.0
906309.0,16.0,2.0,27500.0
907005.0,16.0,2.0,5300.0
907006.0,16.0,2.0,34350.0
907007.0,16.0,2.0,99999997.0
907051.0,16.0,2.0,15000.0
907052.0,16.0,2.0,29776.0
907303.0,16.0,2.0,30778.0
907307.0,16.0,1.0,8632.0
907310.0,16.0,3.0,20000.0
907311.0,16.0,2.0,92280.0
907314.0,16.0,2.0,13500.0
907315.0,16.0,2.0,10022.0
908002.0,16.0,3.0,32870.0
908004.0,16.0,2.0,25000.0
908005.0,16.0,2.0,31290.0
908006.0,16.0,2.0,3917.0
908007.0,16.0,2.0,19200.0
908010.0,16.0,2.0,43000.0
908012.0,16.0,2.0,30000.0
908051.0,16.0,2.0,16000.0
908304.0,16.0,2.0,45200.0
908309.0,16.0,2.0,4880.0
908319.0,16.0,2.0,46800.0
909004.0,16.0,3.0,18592.0
909006.0,16.0,2.0,8690.0
909010.0,16.0,2.0,99999998.0
909302.0,16.0,2.0,8000.0
909309.0,16.0,2.0,14000.0
909312.0,16.0,2.0,25000.0
909316.0,16.0,2.0,36000.0
910003.0,16.0,2.0,22350.0
910004.0,16.0,2.0,17771.0
910007.0,16.0,2.0,2802.0
910009.0,16.0,3.0,29525.0
910011.0,16.0,2.0,29070.0
910051.0,16.0,2.0,13400.0
910302.0,16.0,1.0,99999998.0
910303.0,16.0,1.0,6700.0
910307.0,16.0,2.0,99999998.0
910309.0,16.0,2.0,17000.0
910312.0,16.0,3.0,30000.0
910317.0,16.0,2.0,3573.0
1001001.0,16.0,2.0,4025.8
1001002.0,16.0,2.0,4000.0
1001003.0,16.0,2.0,163667.0
1001006.0,16.0,2.0,6165.35
1001007.0,16.0,2.0,4054.0
1001008.0,16.0,2.0,4154.69
1001009.0,16.0,1.0,21458.04
1001051.0,16.0,2.0,5000.0
1002001.0,16.0,2.0,5800.0
1002002.0,16.0,1.0,99999998.0
1002003.0,16.0,1.0,99999998.0
1002004.0,16.0,3.0,99999999.0
1002005.0,16.0,2.0,21000.0
1002006.0,16.0,2.0,30000.0
1002007.0,16.0,2.0,99999999.0
1002008.0,16.0,2.0,11750.0
1002009.0,16.0,2.0,12000.0
1002010.0,16.0,2.0,10000.0
1002011.0,16.0,2.0,11700.0
1002051.0,16.0,2.0,3600.0
1002052.0,16.0,2.0,99999997.0
1002054.0,16.0,2.0,6600.0
1002055.0,16.0,2.0,8000.0
1002057.0,16.0,2.0,14000.0
1002058.0,16.0,2.0,15700.0
1002059.0,16.0,2.0,11300.0
1002301.0,16.0,2.0,800.0
1002302.0,16.0,2.0,21000.0
1002304.0,16.0,2.0,8200.0
1003001.0,16.0,2.0,5600.0
1003002.0,16.0,99999999.0,36000.0
1003003.0,16.0,2.0,6500.0
1003005.0,16.0,2.0,16000.0
1003006.0,16.0,2.0,12220.0
1003008.0,16.0,2.0,4002.0
1003009.0,16.0,2.0,34200.0
1003011.0,16.0,2.0,168000.0
1003052.0,16.0,2.0,20650.0
1003301.0,16.0,2.0,12000.0
1003302.0,16.0,2.0,12000.0
1003304.0,16.0,2.0,12000.0
1004001.0,16.0,2.0,13800.0
1004002.0,16.0,2.0,14172.8
1004003.0,16.0,2.0,30000.0
1004004.0,16.0,2.0,95097.0
1004005.0,16.0,2.0,10000.0
1004007.0,16.0,2.0,18750.0
1004009.0,16.0,2.0,18000.0
1004010.0,16.0,2.0,600.0
1004051.0,16.0,2.0,6000.0
1004052.0,16.0,2.0,9807.0
1005001.0,16.0,2.0,28000.0
1005004.0,16.0,2.0,9400.0
1005005.0,16.0,2.0,18000.0
1005006.0,16.0,2.0,19500.0
1005007.0,16.0,2.0,6000.0
1005008.0,16.0,2.0,12700.0
1005009.0,16.0,2.0,25000.0
1005051.0,16.0,2.0,8400.0
1005055.0,16.0,2.0,15000.0
1005058.0,16.0,2.0,7300.0
1005059.0,16.0,2.0,20500.0
1005301.0,16.0,2.0,35000.0
1005303.0,16.0,2.0,22000.0
1005304.0,16.0,1.0,15000.0
1005305.0,16.0,2.0,17000.0
1006001.0,16.0,2.0,9400.0
1006002.0,16.0,2.0,7000.0
1006004.0,16.0,2.0,99999997.0
1006005.0,16.0,2.0,2500.0
1006006.0,16.0,2.0,14000.0
1006007.0,16.0,2.0,32000.0
1006008.0,16.0,2.0,11700.0
1006010.0,16.0,2.0,16000.0
1006051.0,16.0,2.0,2150.0
1006052.0,16.0,2.0,30000.0
1006055.0,16.0,2.0,15600.0
1006056.0,16.0,2.0,99999998.0
1006057.0,16.0,2.0,13000.0
1006058.0,16.0,2.0,8000.0
1006059.0,16.0,2.0,14000.0
1006060.0,16.0,2.0,15500.0
1006301.0,16.0,2.0,12500.0
1006302.0,16.0,2.0,11000.0
1006304.0,16.0,1.0,8600.0
1007002.0,16.0,2.0,11400.0
1007003.0,16.0,2.0,10000.0
1007004.0,16.0,2.0,3200.0
1007005.0,16.0,2.0,38600.0
1007007.0,16.0,2.0,20600.0
1007008.0,16.0,2.0,5810.0
1007010.0,16.0,2.0,18400.0
1007011.0,16.0,1.0,16000.0
1007054.0,16.0,2.0,37600.0
1007055.0,16.0,2.0,8000.0
1007056.0,16.0,2.0,15800.0
1007303.0,16.0,2.0,11700.0
1007304.0,16.0,2.0,36500.0
1008001.0,16.0,2.0,9940.0
1008003.0,16.0,2.0,99999997.0
1008004.0,16.0,2.0,9880.0
1008005.0,16.0,2.0,5700.0
1008006.0,16.0,2.0,16000.0
1008007.0,16.0,2.0,23740.0
1008008.0,16.0,2.0,3300.0
1008009.0,16.0,2.0,21000.0
1008010.0,16.0,2.0,17900.0
1008052.0,16.0,2.0,20800.0
1008302.0,16.0,2.0,3600.0
1008303.0,16.0,2.0,20000.0
1008304.0,16.0,2.0,25000.0
1008305.0,16.0,2.0,6000.0
1009001.0,16.0,2.0,25000.0
1009002.0,16.0,2.0,10117.0
1009003.0,16.0,1.0,7500.0
1009004.0,16.0,1.0,99999997.0
1009005.0,16.0,1.0,20000.0
1009007.0,16.0,2.0,23740.0
1009008.0,16.0,2.0,2581.0
1009051.0,16.0,2.0,9000.0
1009052.0,16.0,1.0,99999998.0
1009053.0,16.0,2.0,12000.0
1009304.0,16.0,2.0,6500.0
1010001.0,16.0,2.0,11000.0
1010002.0,16.0,2.0,10000.0
1010003.0,16.0,2.0,99999998.0
1010005.0,16.0,2.0,7450.0
1010007.0,16.0,2.0,15000.0
1010008.0,16.0,2.0,99999998.0
1010009.0,16.0,2.0,19000.0
1010010.0,16.0,2.0,12000.0
1010011.0,16.0,2.0,6700.0
1010012.0,16.0,2.0,18300.0
1010051.0,16.0,2.0,4250.0
1010052.0,16.0,2.0,99999998.0
1010053.0,16.0,2.0,7500.0
1010055.0,16.0,2.0,4000.0
1010302.0,16.0,2.0,28900.0
1010303.0,16.0,2.0,23300.0
1100001.0,16.0,2.0,6100.0
1100002.0,16.0,2.0,2600.0
1100003.0,16.0,2.0,7600.0
1100004.0,16.0,2.0,6000.0
1100005.0,16.0,2.0,2000.0
1100006.0,16.0,2.0,9100.0
1100008.0,16.0,2.0,2500.0
1100010.0,16.0,2.0,2500.0
1100011.0,16.0,2.0,5000.0
1100051.0,16.0,2.0,23000.0
1100052.0,16.0,2.0,8000.0
1100053.0,16.0,2.0,12000.0
1100054.0,16.0,2.0,11000.0
1100055.0,16.0,2.0,10600.0
1100056.0,16.0,2.0,9400.0
1100057.0,16.0,2.0,8000.0
1201002.0,16.0,2.0,16904.0
1201004.0,16.0,2.0,14800.0
1201005.0,16.0,2.0,16919.0
1201006.0,16.0,2.0,24200.0
1201007.0,16.0,2.0,12399.0
1201008.0,16.0,2.0,13858.0
1201009.0,16.0,3.0,13100.0
1201011.0,16.0,2.0,17000.0
1201051.0,16.0,2.0,14200.0
1201053.0,16.0,2.0,24600.0
1201054.0,16.0,2.0,35700.0
1201055.0,16.0,2.0,12500.0
1201056.0,16.0,2.0,14000.0
1201057.0,16.0,2.0,14900.0
1201058.0,16.0,2.0,13000.0
1201302.0,16.0,2.0,35000.0
1201303.0,16.0,2.0,4880.0
1202001.0,16.0,2.0,99999998.0
1202002.0,16.0,2.0,34000.0
1202003.0,16.0,2.0,4200.0
1202004.0,16.0,2.0,36400.0
1202006.0,16.0,2.0,34000.0
1202008.0,16.0,2.0,7000.0
1202009.0,16.0,2.0,45000.0
1202011.0,16.0,2.0,99999997.0
1202012.0,16.0,2.0,3700.0
1202051.0,16.0,2.0,27000.0
1202052.0,16.0,2.0,11000.0
1202054.0,16.0,2.0,14000.0
1202055.0,16.0,3.0,99999997.0
1202301.0,16.0,3.0,12000.0
1202302.0,16.0,2.0,3160.0
1202303.0,16.0,2.0,3970.0
1202304.0,16.0,3.0,22800.0
1202305.0,16.0,2.0,4108.0
1203001.0,16.0,2.0,16200.0
1203003.0,16.0,2.0,3261.0
1203004.0,16.0,2.0,99999998.0
1203005.0,16.0,3.0,23000.0
1203007.0,16.0,2.0,6750.0
1203008.0,16.0,2.0,4600.0
1203009.0,16.0,2.0,18600.0
1203010.0,16.0,2.0,18100.0
1203051.0,16.0,2.0,4170.0
1203052.0,16.0,2.0,17200.0
1203305.0,16.0,2.0,35000.0
1204001.0,16.0,2.0,32300.0
1204002.0,16.0,2.0,1680.0
1204003.0,16.0,2.0,8200.0
1204005.0,16.0,2.0,30000.0
1204006.0,16.0,2.0,7947.0
1204007.0,16.0,1.0,99999997.0
1204008.0,16.0,2.0,27000.0
1204009.0,16.0,2.0,36560.0
1204013.0,16.0,2.0,30000.0
1204053.0,16.0,2.0,15500.0
1204054.0,16.0,2.0,12500.0
1204056.0,16.0,2.0,21500.0
1204057.0,16.0,2.0,6180.0
1204058.0,16.0,2.0,13400.0
1204060.0,16.0,2.0,12000.0
1204061.0,16.0,2.0,5000.0
1204301.0,16.0,3.0,9800.0
1204302.0,16.0,2.0,13470.0
1204303.0,16.0,2.0,10000.0
1204304.0,16.0,2.0,13766.0
1204305.0,16.0,2.0,17000.0
1205001.0,16.0,3.0,6500.0
1205002.0,16.0,3.0,15000.0
1205003.0,16.0,2.0,11000.0
1205004.0,16.0,2.0,17000.0
1205005.0,16.0,2.0,8000.0
1205006.0,16.0,2.0,4300.0
1205007.0,16.0,2.0,3500.0
1205011.0,16.0,3.0,11000.0
1205052.0,16.0,2.0,28000.0
1205053.0,16.0,2.0,22240.0
1205301.0,16.0,2.0,8000.0
1205302.0,16.0,2.0,16200.0
1205304.0,16.0,2.0,60000.0
1206001.0,16.0,2.0,4500.0
1206002.0,16.0,3.0,13960.0
1206003.0,16.0,2.0,6070.0
1206004.0,16.0,2.0,13963.0
1206006.0,16.0,3.0,19000.0
1206008.0,16.0,2.0,31000.0
1206009.0,16.0,2.0,9480.0
1206010.0,16.0,2.0,14000.0
1206011.0,16.0,2.0,9000.0
1206012.0,16.0,2.0,10225.0
1206015.0,16.0,2.0,15000.0
1206301.0,16.0,3.0,7900.0
1206303.0,16.0,2.0,33000.0
1207003.0,16.0,3.0,53249.0
1207004.0,16.0,3.0,18200.0
1207005.0,16.0,2.0,22566.0
1207006.0,16.0,2.0,4285.0
1207007.0,16.0,2.0,4200.0
1207008.0,16.0,2.0,40400.0
1207009.0,16.0,3.0,19433.0
1207011.0,16.0,2.0,18200.0
1207012.0,16.0,2.0,14500.0
1207013.0,16.0,3.0,26000.0
1207051.0,16.0,3.0,13500.0
1207053.0,16.0,2.0,23000.0
1207301.0,16.0,2.0,12880.0
1207303.0,16.0,2.0,21600.0
1207305.0,16.0,2.0,9250.0
1208001.0,16.0,2.0,5000.0
1208002.0,16.0,2.0,10000.0
1208003.0,16.0,2.0,30000.0
1208004.0,16.0,2.0,8800.0
1208005.0,16.0,2.0,5613.0
1208006.0,16.0,2.0,3587.0
1208007.0,16.0,3.0,4140.0
1208009.0,16.0,2.0,5450.0
1208010.0,16.0,2.0,15000.0
1208011.0,16.0,2.0,14000.0
1208013.0,16.0,2.0,20000.0
1208016.0,16.0,2.0,16000.0
1208051.0,16.0,2.0,20000.0
1208052.0,16.0,2.0,22000.0
1208301.0,16.0,2.0,30000.0
1208302.0,16.0,2.0,3770.0
1208303.0,16.0,2.0,6260.0
1208304.0,16.0,2.0,8530.0
1208305.0,16.0,2.0,4000.0
1209002.0,16.0,2.0,4710.0
1209003.0,16.0,2.0,22755.0
1209004.0,16.0,2.0,21330.0
1209005.0,16.0,2.0,17000.0
1209008.0,16.0,2.0,9209.0
1209010.0,16.0,1.0,24755.0
1209301.0,16.0,2.0,14100.0
1209302.0,16.0,2.0,10000.0
1209303.0,16.0,2.0,10200.0
1209304.0,16.0,2.0,8000.0
1209305.0,16.0,2.0,9861.0
1300001.0,16.0,2.0,10800.0
1300002.0,16.0,2.0,17300.0
1300003.0,16.0,2.0,17500.0
1300004.0,16.0,2.0,30500.0
1300005.0,16.0,2.0,7510.0
1300006.0,16.0,2.0,30000.0
1300007.0,16.0,2.0,5500.0
1300008.0,16.0,3.0,13000.0
1300009.0,16.0,2.0,11000.0
1300010.0,16.0,2.0,13145.0
1300051.0,16.0,2.0,25000.0
1300052.0,16.0,2.0,13500.0
1400001.0,16.0,2.0,16640.0
1400002.0,16.0,2.0,8893.0
1400004.0,16.0,2.0,13759.0
1400005.0,16.0,2.0,6700.0
1400006.0,16.0,2.0,20441.0
1400007.0,16.0,2.0,8050.0
1400008.0,16.0,2.0,2800.0
1400009.0,16.0,2.0,11708.0
1400051.0,16.0,2.0,13929.0
1400302.0,16.0,2.0,15230.0
1400303.0,16.0,2.0,4830.0
1400304.0,16.0,2.0,9447.0
1400305.0,16.0,2.0,32754.0
1400306.0,16.0,2.0,5990.0
1400307.0,16.0,2.0,16572.0
1400308.0,16.0,2.0,12048.0
1400309.0,16.0,2.0,11500.0
1400310.0,16.0,2.0,15554.0
1400311.0,16.0,2.0,5494.0
1400312.0,16.0,2.0,3270.0
1400313.0,16.0,2.0,5200.0
1400314.0,16.0,2.0,7700.0
1400315.0,16.0,3.0,4000.0
1400316.0,16.0,2.0,11000.0
1400317.0,16.0,2.0,9200.0
1400318.0,16.0,2.0,11941.0
1400319.0,16.0,2.0,19241.0
1400320.0,16.0,2.0,8344.0
1400321.0,16.0,2.0,6173.0
1400322.0,16.0,2.0,30041.0
1400324.0,16.0,2.0,25739.0
1400325.0,16.0,2.0,15246.0
1400326.0,16.0,2.0,8929.0
1500006.0,16.0,3.0,14000.0
1500301.0,16.0,2.0,10500.0
1600001.0,16.0,2.0,4200.0
1600003.0,16.0,2.0,12000.0
1600004.0,16.0,2.0,7000.0
1600007.0,16.0,2.0,7150.0
1600008.0,16.0,2.0,7000.0
1600009.0,16.0,2.0,18400.0
1600011.0,16.0,2.0,26000.0
1600301.0,16.0,2.0,14000.0
1600302.0,16.0,2.0,18000.0
1700001.0,16.0,2.0,6300.0
1700003.0,16.0,2.0,4841.0
1700004.0,16.0,2.0,25200.0
1700006.0,16.0,2.0,17500.0
1700007.0,16.0,2.0,6000.0
1700009.0,16.0,2.0,6600.0
1700010.0,16.0,2.0,33100.0
1700051.0,16.0,2.0,5300.0
1700301.0,16.0,3.0,29000.0
1800003.0,16.0,2.0,13000.0
1800004.0,16.0,3.0,4125.0
1800006.0,16.0,2.0,5500.0
1800009.0,16.0,2.0,4035.0
1800010.0,16.0,1.0,7000.0
1800011.0,16.0,2.0,2500.0
1800301.0,16.0,2.0,24506.0
1800302.0,16.0,3.0,4050.0
1900001.0,16.0,2.0,9580.0
1900003.0,16.0,3.0,99999998.0
1900004.0,16.0,3.0,15388.0
1900006.0,16.0,3.0,99999999.0
1900007.0,16.0,2.0,14500.0
1900008.0,16.0,3.0,10749.0
1900009.0,16.0,3.0,13000.0
1900011.0,16.0,3.0,13741.0
1900051.0,16.0,3.0,13500.0
1900052.0,16.0,3.0,18000.0
1900301.0,16.0,2.0,12000.0
2000001.0,16.0,1.0,6600.0
2000002.0,16.0,2.0,30000.0
2000004.0,16.0,2.0,5050.0
2000005.0,16.0,2.0,2100.0
2000006.0,16.0,2.0,10000.0
2000008.0,16.0,2.0,20000.0
2000009.0,16.0,3.0,10500.0
2000010.0,16.0,2.0,10000.0
2000053.0,16.0,2.0,9000.0
2000301.0,16.0,2.0,8824.0
2100001.0,16.0,2.0,11000.0
2100004.0,16.0,2.0,7097.0
2100005.0,16.0,3.0,5570.0
2200004.0,16.0,2.0,6000.0
2400001.0,16.0,3.0,7300.0
2400002.0,16.0,2.0,5677.0
2400003.0,16.0,1.0,13000.0
2500001.0,16.0,1.0,13673.0
2500002.0,16.0,2.0,6500.0
2600003.0,16.0,3.0,16400.0
2600301.0,16.0,2.0,13000.0
2900002.0,16.0,2.0,5200.0
2900003.0,16.0,2.0,5080.0
2900004.0,16.0,2.0,5600.0
3000001.0,16.0,2.0,5321.0
3000051.0,16.0,2.0,5012.0
3200001.0,16.0,2.0,6102.0
3301002.0,16.0,2.0,6600.0
3301004.0,16.0,2.0,10240.0
3301005.0,16.0,2.0,10660.0
3301006.0,16.0,2.0,3800.0
3301007.0,16.0,2.0,6200.0
3301008.0,16.0,2.0,19200.0
3301009.0,16.0,2.0,20100.0
3301010.0,16.0,2.0,7200.0
3301011.0,16.0,2.0,8600.0
3301051.0,16.0,2.0,4700.0
3301052.0,16.0,2.0,10255.0
3301301.0,16.0,2.0,7138.0
3301501.0,16.0,2.0,13900.0
3302001.0,16.0,2.0,21000.0
3302002.0,16.0,2.0,17300.0
3302004.0,16.0,3.0,27300.0
3302005.0,16.0,2.0,4400.0
3302006.0,16.0,1.0,99999998.0
3302007.0,16.0,2.0,14300.0
3302008.0,16.0,2.0,34300.0
3302009.0,16.0,2.0,32000.0
3302011.0,16.0,2.0,15840.0
3302012.0,16.0,2.0,17420.0
3302013.0,16.0,2.0,8080.0
3302014.0,16.0,2.0,7250.0
3302052.0,16.0,2.0,6250.0
3302301.0,16.0,2.0,7613.0
3302303.0,16.0,2.0,19101.0
3303001.0,16.0,2.0,28000.0
3303002.0,16.0,2.0,11100.0
3303005.0,16.0,2.0,15857.0
3303006.0,16.0,3.0,26700.0
3303007.0,16.0,3.0,6900.0
3303008.0,16.0,2.0,23559.0
3303009.0,16.0,3.0,10166.0
3303011.0,16.0,2.0,29000.0
3303012.0,16.0,3.0,11800.0
3303013.0,16.0,3.0,6360.0
3303052.0,16.0,2.0,14000.0
3303301.0,16.0,2.0,5400.0
3304001.0,16.0,2.0,10000.0
